day,month,year,daily_policy_index
22,2,2010,116.03
23,2,2010,129.91
24,2,2010,121.37
25,2,2010,98.67
26,2,2010,101.35
27,2,2010,143.22
28,2,2010,204.83
1,3,2010,113.2
2,3,2010,134.92
3,3,2010,61.82
4,3,2010,96.37
5,3,2010,125.6
6,3,2010,155.44
7,3,2010,139.54
8,3,2010,104.24
9,3,2010,98.11
10,3,2010,125.13
11,3,2010,97.3
12,3,2010,124.23
13,3,2010,88.91
14,3,2010,100.39
15,3,2010,89.34
16,3,2010,55.81
17,3,2010,107.05
18,3,2010,91.77
19,3,2010,115.47
20,3,2010,101.07
21,3,2010,143.6
22,3,2010,121.97
23,3,2010,193.2
24,3,2010,123.36
25,3,2010,89.01
26,3,2010,125.77
27,3,2010,102.55
28,3,2010,141.35
29,3,2010,91.31
30,3,2010,63.15
31,3,2010,89.89
1,4,2010,84.33
2,4,2010,70.98
3,4,2010,95.1
4,4,2010,160.56
5,4,2010,94.44
6,4,2010,58.02
7,4,2010,127.98
8,4,2010,43.73
9,4,2010,50.11
10,4,2010,75.41
11,4,2010,115.07
12,4,2010,79.97
13,4,2010,46.21
14,4,2010,69.27
15,4,2010,69.8
16,4,2010,75.16
17,4,2010,101.71
18,4,2010,106.99
19,4,2010,78.4
20,4,2010,73.94
21,4,2010,47.05
22,4,2010,80.34
23,4,2010,95.94
24,4,2010,84.55
25,4,2010,126.15
26,4,2010,163.65
27,4,2010,100.2
28,4,2010,108.28
29,4,2010,80.39
30,4,2010,70.76
1,5,2010,47.02
2,5,2010,82.64
3,5,2010,67.0
4,5,2010,48.43
5,5,2010,108.75
6,5,2010,68.4
7,5,2010,160.17
8,5,2010,265.2
9,5,2010,211.97
10,5,2010,193.88
11,5,2010,90.3
12,5,2010,153.66
13,5,2010,126.18
14,5,2010,116.25
15,5,2010,94.96
16,5,2010,83.87
17,5,2010,78.19
18,5,2010,74.4
19,5,2010,66.07
20,5,2010,62.11
21,5,2010,117.45
22,5,2010,169.1
23,5,2010,93.61
24,5,2010,105.35
25,5,2010,154.58
26,5,2010,83.54
27,5,2010,97.92
28,5,2010,92.98
29,5,2010,174.94
30,5,2010,175.23
31,5,2010,221.3
1,6,2010,88.0
2,6,2010,78.16
3,6,2010,83.05
4,6,2010,79.31
5,6,2010,113.42
6,6,2010,109.39
7,6,2010,116.92
8,6,2010,193.59
9,6,2010,145.25
10,6,2010,222.64
11,6,2010,105.75
12,6,2010,86.14
13,6,2010,141.76
14,6,2010,103.2
15,6,2010,113.0
16,6,2010,99.02
17,6,2010,138.77
18,6,2010,128.67
19,6,2010,122.97
20,6,2010,173.79
21,6,2010,104.25
22,6,2010,80.74
23,6,2010,109.74
24,6,2010,140.16
25,6,2010,165.61
26,6,2010,159.51
27,6,2010,126.36
28,6,2010,139.45
29,6,2010,169.44
30,6,2010,190.92
1,7,2010,194.68
2,7,2010,137.95
3,7,2010,160.94
4,7,2010,136.67
5,7,2010,255.93
6,7,2010,139.81
7,7,2010,101.05
8,7,2010,159.82
9,7,2010,200.06
10,7,2010,148.17
11,7,2010,198.2
12,7,2010,185.84
13,7,2010,170.3
14,7,2010,147.54
15,7,2010,132.67
16,7,2010,223.92
17,7,2010,158.33
18,7,2010,161.06
19,7,2010,192.93
20,7,2010,158.0
21,7,2010,177.21
22,7,2010,356.29
23,7,2010,238.51
24,7,2010,116.77
25,7,2010,245.31
26,7,2010,136.59
27,7,2010,201.62
28,7,2010,155.18
29,7,2010,119.59
30,7,2010,167.86
31,7,2010,202.13
1,8,2010,200.32
2,8,2010,168.93
3,8,2010,128.04
4,8,2010,145.53
5,8,2010,91.49
6,8,2010,156.3
7,8,2010,132.03
8,8,2010,155.81
9,8,2010,149.17
10,8,2010,143.49
11,8,2010,125.01
12,8,2010,154.61
13,8,2010,141.21
14,8,2010,328.09
15,8,2010,192.53
16,8,2010,177.94
17,8,2010,126.51
18,8,2010,111.88
19,8,2010,91.51
20,8,2010,162.27
21,8,2010,169.7
22,8,2010,147.37
23,8,2010,146.06
24,8,2010,112.75
25,8,2010,202.98
26,8,2010,153.88
27,8,2010,174.13
28,8,2010,201.08
29,8,2010,164.77
30,8,2010,235.2
31,8,2010,214.97
1,9,2010,296.8
2,9,2010,113.68
3,9,2010,159.55
4,9,2010,126.39
5,9,2010,298.85
6,9,2010,364.92
7,9,2010,315.25
8,9,2010,233.09
9,9,2010,208.02
10,9,2010,165.88
11,9,2010,243.26
12,9,2010,229.65
13,9,2010,260.5
14,9,2010,317.76
15,9,2010,200.01
16,9,2010,139.28
17,9,2010,163.29
18,9,2010,141.32
19,9,2010,198.57
20,9,2010,235.79
21,9,2010,182.97
22,9,2010,278.65
23,9,2010,131.98
24,9,2010,118.9
25,9,2010,248.99
26,9,2010,242.66
27,9,2010,250.43
28,9,2010,193.93
29,9,2010,204.22
30,9,2010,153.17
1,10,2010,174.77
2,10,2010,183.29
3,10,2010,278.7
4,10,2010,201.85
5,10,2010,167.29
6,10,2010,146.65
7,10,2010,155.11
8,10,2010,213.44
9,10,2010,210.06
10,10,2010,310.53
11,10,2010,255.23
12,10,2010,206.01
13,10,2010,157.99
14,10,2010,402.91
15,10,2010,185.5
16,10,2010,171.19
17,10,2010,344.92
18,10,2010,268.65
19,10,2010,203.27
20,10,2010,206.51
21,10,2010,217.01
22,10,2010,161.12
23,10,2010,184.92
24,10,2010,340.12
25,10,2010,350.64
26,10,2010,265.05
27,10,2010,163.49
28,10,2010,195.22
29,10,2010,239.21
30,10,2010,249.82
31,10,2010,298.32
1,11,2010,204.39
2,11,2010,274.36
3,11,2010,317.26
4,11,2010,273.42
5,11,2010,229.76
6,11,2010,108.89
7,11,2010,167.06
8,11,2010,126.6
9,11,2010,226.72
10,11,2010,96.41
11,11,2010,134.98
12,11,2010,77.25
13,11,2010,155.07
14,11,2010,218.27
15,11,2010,186.6
16,11,2010,123.29
17,11,2010,204.46
18,11,2010,124.95
19,11,2010,167.29
20,11,2010,124.3
21,11,2010,154.75
22,11,2010,150.98
23,11,2010,69.59
24,11,2010,115.72
25,11,2010,167.78
26,11,2010,236.9
27,11,2010,97.5
28,11,2010,181.88
29,11,2010,216.8
30,11,2010,163.66
1,12,2010,138.88
2,12,2010,166.12
3,12,2010,188.06
4,12,2010,115.13
5,12,2010,223.77
6,12,2010,156.81
7,12,2010,156.64
8,12,2010,164.32
9,12,2010,143.55
10,12,2010,219.55
11,12,2010,118.37
12,12,2010,227.72
13,12,2010,193.55
14,12,2010,141.65
15,12,2010,153.08
16,12,2010,149.21
17,12,2010,252.45
18,12,2010,185.69
19,12,2010,142.59
20,12,2010,147.51
21,12,2010,132.73
22,12,2010,129.36
23,12,2010,79.79
24,12,2010,37.25
25,12,2010,151.38
26,12,2010,245.83
27,12,2010,167.35
28,12,2010,134.15
29,12,2010,112.22
30,12,2010,126.1
31,12,2010,180.76
1,1,2011,231.47
2,1,2011,350.22
3,1,2011,179.94
4,1,2011,99.93
5,1,2011,117.62
6,1,2011,210.12
7,1,2011,78.36
8,1,2011,112.44
9,1,2011,208.07
10,1,2011,142.87
11,1,2011,99.18
12,1,2011,143.29
13,1,2011,86.38
14,1,2011,121.36
15,1,2011,145.47
16,1,2011,124.49
17,1,2011,152.8
18,1,2011,130.09
19,1,2011,169.89
20,1,2011,112.69
21,1,2011,109.35
22,1,2011,72.18
23,1,2011,158.18
24,1,2011,160.06
25,1,2011,99.94
26,1,2011,110.03
27,1,2011,113.47
28,1,2011,122.57
29,1,2011,104.16
30,1,2011,151.47
31,1,2011,114.06
1,2,2011,135.88
2,2,2011,81.51
3,2,2011,62.98
4,2,2011,97.16
5,2,2011,175.43
6,2,2011,143.7
7,2,2011,139.94
8,2,2011,108.0
9,2,2011,80.97
10,2,2011,59.31
11,2,2011,81.01
12,2,2011,159.46
13,2,2011,153.25
14,2,2011,185.5
15,2,2011,156.02
16,2,2011,106.72
17,2,2011,83.15
18,2,2011,97.46
19,2,2011,96.62
20,2,2011,116.84
21,2,2011,119.66
22,2,2011,149.43
23,2,2011,104.96
24,2,2011,117.41
25,2,2011,128.07
26,2,2011,115.8
27,2,2011,173.01
28,2,2011,84.82
1,3,2011,140.96
2,3,2011,202.3
3,3,2011,106.1
4,3,2011,78.77
5,3,2011,73.87
6,3,2011,151.8
7,3,2011,141.02
8,3,2011,143.22
9,3,2011,110.3
10,3,2011,126.24
11,3,2011,170.51
12,3,2011,107.65
13,3,2011,199.64
14,3,2011,193.87
15,3,2011,178.36
16,3,2011,133.15
17,3,2011,145.73
18,3,2011,140.54
19,3,2011,147.62
20,3,2011,221.16
21,3,2011,134.17
22,3,2011,100.29
23,3,2011,106.04
24,3,2011,109.82
25,3,2011,110.94
26,3,2011,161.46
27,3,2011,190.04
28,3,2011,182.28
29,3,2011,124.84
30,3,2011,150.03
31,3,2011,81.91
1,4,2011,148.31
2,4,2011,176.64
3,4,2011,148.13
4,4,2011,103.52
5,4,2011,76.7
6,4,2011,88.4
7,4,2011,163.18
8,4,2011,107.93
9,4,2011,113.46
10,4,2011,124.99
11,4,2011,119.37
12,4,2011,120.58
13,4,2011,84.78
14,4,2011,89.71
15,4,2011,107.61
16,4,2011,122.29
17,4,2011,226.41
18,4,2011,149.96
19,4,2011,129.47
20,4,2011,105.92
21,4,2011,77.9
22,4,2011,168.72
23,4,2011,99.88
24,4,2011,117.05
25,4,2011,118.44
26,4,2011,93.23
27,4,2011,83.58
28,4,2011,66.98
29,4,2011,71.85
30,4,2011,75.96
1,5,2011,109.47
2,5,2011,145.49
3,5,2011,120.64
4,5,2011,100.29
5,5,2011,88.21
6,5,2011,65.14
7,5,2011,88.7
8,5,2011,153.5
9,5,2011,104.29
10,5,2011,108.15
11,5,2011,71.52
12,5,2011,62.3
13,5,2011,94.82
14,5,2011,80.07
15,5,2011,104.64
16,5,2011,123.56
17,5,2011,105.09
18,5,2011,75.09
19,5,2011,95.62
20,5,2011,56.74
21,5,2011,65.68
22,5,2011,145.83
23,5,2011,121.54
24,5,2011,89.39
25,5,2011,115.3
26,5,2011,79.23
27,5,2011,82.4
28,5,2011,70.42
29,5,2011,55.2
30,5,2011,40.03
31,5,2011,71.4
1,6,2011,97.43
2,6,2011,78.19
3,6,2011,120.72
4,6,2011,164.42
5,6,2011,220.17
6,6,2011,107.05
7,6,2011,93.34
8,6,2011,93.84
9,6,2011,86.6
10,6,2011,182.31
11,6,2011,79.23
12,6,2011,168.71
13,6,2011,122.06
14,6,2011,134.01
15,6,2011,76.72
16,6,2011,124.02
17,6,2011,171.5
18,6,2011,157.35
19,6,2011,170.78
20,6,2011,201.65
21,6,2011,95.73
22,6,2011,68.93
23,6,2011,109.84
24,6,2011,124.95
25,6,2011,131.62
26,6,2011,128.73
27,6,2011,108.71
28,6,2011,101.97
29,6,2011,132.5
30,6,2011,128.68
1,7,2011,75.9
2,7,2011,73.02
3,7,2011,163.12
4,7,2011,100.21
5,7,2011,118.28
6,7,2011,134.79
7,7,2011,99.83
8,7,2011,199.44
9,7,2011,265.12
10,7,2011,149.09
11,7,2011,250.81
12,7,2011,187.56
13,7,2011,129.06
14,7,2011,170.74
15,7,2011,163.6
16,7,2011,152.65
17,7,2011,216.46
18,7,2011,99.15
19,7,2011,136.4
20,7,2011,116.97
21,7,2011,121.99
22,7,2011,199.37
23,7,2011,355.29
24,7,2011,305.8
25,7,2011,338.91
26,7,2011,266.01
27,7,2011,261.74
28,7,2011,254.85
29,7,2011,291.21
30,7,2011,487.28
31,7,2011,320.02
1,8,2011,329.02
2,8,2011,490.89
3,8,2011,356.2
4,8,2011,130.12
5,8,2011,189.76
6,8,2011,323.25
7,8,2011,319.21
8,8,2011,476.87
9,8,2011,443.48
10,8,2011,305.99
11,8,2011,230.29
12,8,2011,359.28
13,8,2011,226.53
14,8,2011,285.02
15,8,2011,253.66
16,8,2011,203.84
17,8,2011,146.26
18,8,2011,173.87
19,8,2011,252.25
20,8,2011,224.34
21,8,2011,345.06
22,8,2011,232.55
23,8,2011,230.6
24,8,2011,194.72
25,8,2011,123.67
26,8,2011,215.31
27,8,2011,184.23
28,8,2011,147.46
29,8,2011,178.83
30,8,2011,146.0
31,8,2011,152.92
1,9,2011,252.61
2,9,2011,234.96
3,9,2011,570.11
4,9,2011,263.98
5,9,2011,281.88
6,9,2011,245.23
7,9,2011,185.2
8,9,2011,316.78
9,9,2011,277.01
10,9,2011,192.66
11,9,2011,160.25
12,9,2011,157.25
13,9,2011,315.92
14,9,2011,271.84
15,9,2011,224.41
16,9,2011,237.76
17,9,2011,136.73
18,9,2011,268.06
19,9,2011,247.22
20,9,2011,216.69
21,9,2011,189.98
22,9,2011,112.34
23,9,2011,112.93
24,9,2011,108.74
25,9,2011,228.42
26,9,2011,273.93
27,9,2011,207.28
28,9,2011,148.13
29,9,2011,100.61
30,9,2011,106.29
1,10,2011,99.06
2,10,2011,165.91
3,10,2011,171.61
4,10,2011,183.46
5,10,2011,143.93
6,10,2011,67.52
7,10,2011,141.09
8,10,2011,150.56
9,10,2011,158.26
10,10,2011,136.1
11,10,2011,170.18
12,10,2011,95.29
13,10,2011,144.0
14,10,2011,393.25
15,10,2011,94.38
16,10,2011,168.41
17,10,2011,88.96
18,10,2011,110.32
19,10,2011,104.7
20,10,2011,153.42
21,10,2011,106.79
22,10,2011,144.36
23,10,2011,121.69
24,10,2011,99.31
25,10,2011,127.73
26,10,2011,128.2
27,10,2011,73.65
28,10,2011,123.53
29,10,2011,58.87
30,10,2011,115.53
31,10,2011,106.27
1,11,2011,85.57
2,11,2011,82.6
3,11,2011,74.38
4,11,2011,101.41
5,11,2011,159.9
6,11,2011,123.34
7,11,2011,65.81
8,11,2011,102.3
9,11,2011,98.42
10,11,2011,146.92
11,11,2011,191.23
12,11,2011,222.04
13,11,2011,141.87
14,11,2011,186.38
15,11,2011,116.71
16,11,2011,161.74
17,11,2011,113.76
18,11,2011,100.23
19,11,2011,101.25
20,11,2011,199.89
21,11,2011,175.43
22,11,2011,230.78
23,11,2011,176.33
24,11,2011,87.27
25,11,2011,165.18
26,11,2011,123.34
27,11,2011,165.74
28,11,2011,120.85
29,11,2011,100.85
30,11,2011,90.16
1,12,2011,115.59
2,12,2011,184.64
3,12,2011,134.05
4,12,2011,270.31
5,12,2011,180.69
6,12,2011,101.98
7,12,2011,168.73
8,12,2011,89.75
9,12,2011,176.26
10,12,2011,197.01
11,12,2011,355.02
12,12,2011,270.45
13,12,2011,198.44
14,12,2011,167.64
15,12,2011,106.34
16,12,2011,164.61
17,12,2011,97.99
18,12,2011,186.08
19,12,2011,235.34
20,12,2011,203.98
21,12,2011,180.75
22,12,2011,137.25
23,12,2011,204.63
24,12,2011,235.44
25,12,2011,288.84
26,12,2011,255.97
27,12,2011,219.79
28,12,2011,133.43
29,12,2011,170.36
30,12,2011,140.77
31,12,2011,193.99
1,1,2012,419.03
2,1,2012,217.29
3,1,2012,200.32
4,1,2012,159.76
5,1,2012,92.24
6,1,2012,134.12
7,1,2012,108.81
8,1,2012,218.93
9,1,2012,126.95
10,1,2012,84.34
11,1,2012,168.32
12,1,2012,111.69
13,1,2012,162.32
14,1,2012,55.13
15,1,2012,175.45
16,1,2012,128.39
17,1,2012,147.06
18,1,2012,103.11
19,1,2012,185.3
20,1,2012,118.88
21,1,2012,183.79
22,1,2012,233.12
23,1,2012,158.58
24,1,2012,163.32
25,1,2012,284.94
26,1,2012,124.86
27,1,2012,94.26
28,1,2012,71.47
29,1,2012,191.71
30,1,2012,125.16
31,1,2012,92.52
1,2,2012,123.13
2,2,2012,103.72
3,2,2012,145.63
4,2,2012,89.01
5,2,2012,138.03
6,2,2012,153.87
7,2,2012,103.69
8,2,2012,106.66
9,2,2012,93.89
10,2,2012,168.02
11,2,2012,76.07
12,2,2012,133.04
13,2,2012,91.89
14,2,2012,122.49
15,2,2012,65.95
16,2,2012,128.4
17,2,2012,180.16
18,2,2012,92.34
19,2,2012,155.64
20,2,2012,128.48
21,2,2012,109.8
22,2,2012,119.14
23,2,2012,58.2
24,2,2012,66.25
25,2,2012,133.22
26,2,2012,168.38
27,2,2012,87.58
28,2,2012,73.57
29,2,2012,51.9
1,3,2012,91.38
2,3,2012,66.24
3,3,2012,76.54
4,3,2012,93.62
5,3,2012,74.99
6,3,2012,73.46
7,3,2012,90.74
8,3,2012,54.01
9,3,2012,76.37
10,3,2012,77.02
11,3,2012,134.93
12,3,2012,130.28
13,3,2012,59.01
14,3,2012,101.42
15,3,2012,83.56
16,3,2012,106.65
17,3,2012,92.84
18,3,2012,99.13
19,3,2012,105.58
20,3,2012,63.51
21,3,2012,66.71
22,3,2012,75.81
23,3,2012,74.64
24,3,2012,98.86
25,3,2012,116.13
26,3,2012,135.98
27,3,2012,84.91
28,3,2012,80.81
29,3,2012,99.07
30,3,2012,131.3
31,3,2012,82.22
1,4,2012,140.79
2,4,2012,71.2
3,4,2012,117.31
4,4,2012,78.88
5,4,2012,58.01
6,4,2012,73.89
7,4,2012,129.18
8,4,2012,111.03
9,4,2012,87.04
10,4,2012,78.05
11,4,2012,167.23
12,4,2012,43.06
13,4,2012,63.72
14,4,2012,52.98
15,4,2012,124.56
16,4,2012,78.95
17,4,2012,82.11
18,4,2012,90.56
19,4,2012,89.96
20,4,2012,35.44
21,4,2012,48.26
22,4,2012,104.53
23,4,2012,61.67
24,4,2012,199.47
25,4,2012,87.5
26,4,2012,89.07
27,4,2012,177.79
28,4,2012,83.24
29,4,2012,111.33
30,4,2012,111.81
1,5,2012,91.67
2,5,2012,125.35
3,5,2012,81.3
4,5,2012,87.03
5,5,2012,114.87
6,5,2012,146.4
7,5,2012,164.79
8,5,2012,218.27
9,5,2012,159.06
10,5,2012,72.03
11,5,2012,81.38
12,5,2012,79.63
13,5,2012,176.18
14,5,2012,124.65
15,5,2012,146.71
16,5,2012,117.36
17,5,2012,93.44
18,5,2012,130.74
19,5,2012,119.13
20,5,2012,158.16
21,5,2012,206.0
22,5,2012,129.21
23,5,2012,93.86
24,5,2012,99.17
25,5,2012,106.54
26,5,2012,119.47
27,5,2012,109.08
28,5,2012,80.7
29,5,2012,111.45
30,5,2012,75.26
31,5,2012,108.36
1,6,2012,169.4
2,6,2012,289.7
3,6,2012,265.21
4,6,2012,173.04
5,6,2012,101.15
6,6,2012,148.17
7,6,2012,151.88
8,6,2012,127.91
9,6,2012,93.17
10,6,2012,179.49
11,6,2012,160.88
12,6,2012,92.04
13,6,2012,142.39
14,6,2012,76.57
15,6,2012,218.0
16,6,2012,252.7
17,6,2012,185.89
18,6,2012,191.92
19,6,2012,133.65
20,6,2012,162.54
21,6,2012,162.47
22,6,2012,202.5
23,6,2012,71.63
24,6,2012,200.69
25,6,2012,167.88
26,6,2012,91.77
27,6,2012,190.31
28,6,2012,158.77
29,6,2012,304.81
30,6,2012,222.24
1,7,2012,187.35
2,7,2012,147.52
3,7,2012,104.67
4,7,2012,167.88
5,7,2012,108.29
6,7,2012,145.09
7,7,2012,232.38
8,7,2012,189.02
9,7,2012,142.06
10,7,2012,251.27
11,7,2012,268.08
12,7,2012,184.75
13,7,2012,278.29
14,7,2012,191.24
15,7,2012,175.6
16,7,2012,212.41
17,7,2012,205.58
18,7,2012,213.86
19,7,2012,168.71
20,7,2012,172.74
21,7,2012,187.06
22,7,2012,182.35
23,7,2012,157.65
24,7,2012,139.34
25,7,2012,134.93
26,7,2012,68.36
27,7,2012,128.12
28,7,2012,115.78
29,7,2012,182.58
30,7,2012,166.93
31,7,2012,109.48
1,8,2012,138.78
2,8,2012,130.32
3,8,2012,168.04
4,8,2012,248.31
5,8,2012,250.05
6,8,2012,143.81
7,8,2012,141.07
8,8,2012,86.84
9,8,2012,90.46
10,8,2012,100.51
11,8,2012,139.86
12,8,2012,243.35
13,8,2012,177.44
14,8,2012,168.47
15,8,2012,135.19
16,8,2012,148.34
17,8,2012,114.42
18,8,2012,134.55
19,8,2012,187.33
20,8,2012,110.74
21,8,2012,110.31
22,8,2012,104.4
23,8,2012,132.5
24,8,2012,203.4
25,8,2012,132.36
26,8,2012,157.88
27,8,2012,118.65
28,8,2012,102.07
29,8,2012,110.02
30,8,2012,149.59
31,8,2012,259.97
1,9,2012,131.72
2,9,2012,152.36
3,9,2012,134.67
4,9,2012,117.1
5,9,2012,140.89
6,9,2012,135.68
7,9,2012,195.5
8,9,2012,90.85
9,9,2012,161.35
10,9,2012,125.36
11,9,2012,68.01
12,9,2012,121.8
13,9,2012,150.37
14,9,2012,212.66
15,9,2012,187.6
16,9,2012,122.14
17,9,2012,112.47
18,9,2012,170.21
19,9,2012,174.22
20,9,2012,133.41
21,9,2012,152.08
22,9,2012,137.51
23,9,2012,217.75
24,9,2012,203.28
25,9,2012,126.11
26,9,2012,105.56
27,9,2012,79.76
28,9,2012,159.61
29,9,2012,161.08
30,9,2012,217.0
1,10,2012,178.17
2,10,2012,138.68
3,10,2012,152.28
4,10,2012,108.3
5,10,2012,208.37
6,10,2012,87.67
7,10,2012,207.07
8,10,2012,130.89
9,10,2012,118.2
10,10,2012,129.14
11,10,2012,127.14
12,10,2012,114.5
13,10,2012,111.03
14,10,2012,156.42
15,10,2012,197.95
16,10,2012,199.82
17,10,2012,196.86
18,10,2012,205.58
19,10,2012,170.07
20,10,2012,178.57
21,10,2012,250.82
22,10,2012,155.59
23,10,2012,113.57
24,10,2012,118.63
25,10,2012,128.87
26,10,2012,210.63
27,10,2012,142.45
28,10,2012,215.73
29,10,2012,235.95
30,10,2012,182.04
31,10,2012,141.64
1,11,2012,196.81
2,11,2012,82.44
3,11,2012,224.11
4,11,2012,212.98
5,11,2012,225.43
6,11,2012,195.5
7,11,2012,358.0
8,11,2012,241.14
9,11,2012,278.07
10,11,2012,225.13
11,11,2012,265.14
12,11,2012,188.45
13,11,2012,207.36
14,11,2012,213.51
15,11,2012,195.26
16,11,2012,194.72
17,11,2012,119.39
18,11,2012,241.26
19,11,2012,203.57
20,11,2012,192.6
21,11,2012,159.8
22,11,2012,69.91
23,11,2012,272.9
24,11,2012,190.85
25,11,2012,283.55
26,11,2012,212.05
27,11,2012,177.67
28,11,2012,152.15
29,11,2012,214.4
30,11,2012,251.56
1,12,2012,121.33
2,12,2012,177.86
3,12,2012,174.34
4,12,2012,243.44
5,12,2012,182.4
6,12,2012,244.15
7,12,2012,194.02
8,12,2012,194.39
9,12,2012,221.87
10,12,2012,166.13
11,12,2012,316.27
12,12,2012,161.39
13,12,2012,231.84
14,12,2012,162.65
15,12,2012,128.86
16,12,2012,293.93
17,12,2012,230.8
18,12,2012,136.6
19,12,2012,77.04
20,12,2012,146.83
21,12,2012,188.68
22,12,2012,188.83
23,12,2012,242.39
24,12,2012,236.44
25,12,2012,151.1
26,12,2012,231.81
27,12,2012,350.12
28,12,2012,251.11
29,12,2012,346.49
30,12,2012,321.81
31,12,2012,249.99
1,1,2013,548.47
2,1,2013,329.02
3,1,2013,366.82
4,1,2013,287.9
5,1,2013,272.15
6,1,2013,353.9
7,1,2013,242.97
8,1,2013,113.9
9,1,2013,101.68
10,1,2013,96.78
11,1,2013,196.09
12,1,2013,85.22
13,1,2013,159.23
14,1,2013,170.1
15,1,2013,133.24
16,1,2013,188.22
17,1,2013,131.98
18,1,2013,247.95
19,1,2013,346.93
20,1,2013,170.57
21,1,2013,332.22
22,1,2013,150.73
23,1,2013,168.82
24,1,2013,166.64
25,1,2013,174.97
26,1,2013,127.03
27,1,2013,135.84
28,1,2013,103.21
29,1,2013,140.52
30,1,2013,154.76
31,1,2013,126.24
1,2,2013,124.41
2,2,2013,157.19
3,2,2013,243.55
4,2,2013,154.01
5,2,2013,108.14
6,2,2013,112.99
7,2,2013,91.62
8,2,2013,72.22
9,2,2013,66.61
10,2,2013,87.64
11,2,2013,75.91
12,2,2013,106.26
13,2,2013,112.16
14,2,2013,94.18
15,2,2013,164.94
16,2,2013,131.23
17,2,2013,184.96
18,2,2013,136.77
19,2,2013,72.63
20,2,2013,95.67
21,2,2013,153.96
22,2,2013,134.46
23,2,2013,122.93
24,2,2013,237.51
25,2,2013,267.23
26,2,2013,335.75
27,2,2013,186.2
28,2,2013,234.74
1,3,2013,324.04
2,3,2013,202.86
3,3,2013,122.32
4,3,2013,160.7
5,3,2013,144.85
6,3,2013,172.55
7,3,2013,100.39
8,3,2013,95.85
9,3,2013,233.7
10,3,2013,136.13
11,3,2013,117.47
12,3,2013,111.62
13,3,2013,122.09
14,3,2013,58.06
15,3,2013,104.12
16,3,2013,77.03
17,3,2013,148.54
18,3,2013,115.79
19,3,2013,130.57
20,3,2013,144.81
21,3,2013,156.2
22,3,2013,105.79
23,3,2013,109.54
24,3,2013,126.08
25,3,2013,178.57
26,3,2013,163.29
27,3,2013,177.06
28,3,2013,72.92
29,3,2013,90.71
30,3,2013,115.02
31,3,2013,154.03
1,4,2013,104.12
2,4,2013,86.12
3,4,2013,85.68
4,4,2013,101.29
5,4,2013,104.65
6,4,2013,138.62
7,4,2013,123.55
8,4,2013,64.04
9,4,2013,68.93
10,4,2013,145.88
11,4,2013,55.27
12,4,2013,42.73
13,4,2013,84.41
14,4,2013,114.58
15,4,2013,138.99
16,4,2013,27.22
17,4,2013,86.66
18,4,2013,51.21
19,4,2013,57.5
20,4,2013,83.67
21,4,2013,106.18
22,4,2013,64.71
23,4,2013,111.75
24,4,2013,126.26
25,4,2013,44.58
26,4,2013,92.18
27,4,2013,59.83
28,4,2013,115.63
29,4,2013,107.23
30,4,2013,81.56
1,5,2013,74.13
2,5,2013,101.98
3,5,2013,104.35
4,5,2013,91.0
5,5,2013,103.25
6,5,2013,68.88
7,5,2013,110.22
8,5,2013,60.31
9,5,2013,30.12
10,5,2013,65.03
11,5,2013,95.81
12,5,2013,100.52
13,5,2013,51.8
14,5,2013,166.99
15,5,2013,60.66
16,5,2013,75.24
17,5,2013,27.77
18,5,2013,93.67
19,5,2013,96.28
20,5,2013,76.24
21,5,2013,54.39
22,5,2013,78.07
23,5,2013,68.76
24,5,2013,75.95
25,5,2013,50.14
26,5,2013,109.35
27,5,2013,87.19
28,5,2013,56.65
29,5,2013,69.87
30,5,2013,58.2
31,5,2013,66.84
1,6,2013,68.25
2,6,2013,65.5
3,6,2013,85.84
4,6,2013,60.51
5,6,2013,63.07
6,6,2013,60.6
7,6,2013,63.43
8,6,2013,101.54
9,6,2013,72.35
10,6,2013,76.66
11,6,2013,83.91
12,6,2013,81.19
13,6,2013,48.34
14,6,2013,89.93
15,6,2013,52.02
16,6,2013,102.86
17,6,2013,108.54
18,6,2013,96.83
19,6,2013,117.49
20,6,2013,58.6
21,6,2013,89.92
22,6,2013,67.01
23,6,2013,62.97
24,6,2013,79.15
25,6,2013,69.15
26,6,2013,74.89
27,6,2013,65.35
28,6,2013,116.34
29,6,2013,145.73
30,6,2013,122.13
1,7,2013,78.43
2,7,2013,89.93
3,7,2013,74.91
4,7,2013,116.71
5,7,2013,191.82
6,7,2013,186.17
7,7,2013,190.28
8,7,2013,153.37
9,7,2013,142.43
10,7,2013,64.98
11,7,2013,26.79
12,7,2013,50.01
13,7,2013,59.42
14,7,2013,97.13
15,7,2013,75.52
16,7,2013,90.59
17,7,2013,70.45
18,7,2013,46.82
19,7,2013,87.73
20,7,2013,29.45
21,7,2013,89.47
22,7,2013,177.9
23,7,2013,63.97
24,7,2013,107.63
25,7,2013,57.31
26,7,2013,28.78
27,7,2013,58.63
28,7,2013,96.41
29,7,2013,133.04
30,7,2013,76.21
31,7,2013,77.62
1,8,2013,92.95
2,8,2013,57.34
3,8,2013,117.54
4,8,2013,116.55
5,8,2013,65.12
6,8,2013,60.63
7,8,2013,100.46
8,8,2013,83.3
9,8,2013,99.01
10,8,2013,137.39
11,8,2013,145.71
12,8,2013,80.69
13,8,2013,82.77
14,8,2013,65.28
15,8,2013,43.95
