trade_id,strategy_name,session_date,contract_symbol,direction,entry_timestamp,exit_timestamp,entry_trigger_price,entry_price,exit_price,initial_stop_price,stop_price,target_price,exit_reason,risk_points,gross_pnl,gross_pnl_before_slippage,net_pnl,r_multiple,commission,slippage_cost,total_transaction_cost,cost_accounting_error,net_liq_after,contracts,entry_event_index,exit_event_index,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,aoi_side,aoi_lineage_id,aoi_box_low,aoi_box_high,aoi_width_points,aoi_additional_category_count,aoi_categories,aoi_confluences,trigger_kind,trigger_value,aoi_eligible_timestamp,aoi_eligible_event_index,aoi_tap_timestamp,aoi_tap_event_index,bubble_qualified_timestamp,bubble_qualified_event_index,order_armed_timestamp,order_armed_event_index,entry_profile_poc,entry_profile_vah,entry_profile_val,midpoint_activated,midpoint_activated_at,source_quality_label,fill_model,managed_bracket_inverted_at_activation,managed_target_already_reached_at_activation
175,yush_range_exact_databento,2026-02-12,ESH6,short,2026-02-12 09:34:32.954233683-05:00,2026-02-12 09:34:47.391752183-05:00,6986.0,6986.0,6987.75,6987.75,6987.75,,initial_stop,1.75,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,48462.5,1,13450,13852,0.75,1.75,fixed_contracts,VAH,4,6986.5,6987.25,0.75,1,market,ORH,delta_4tick_3m,-301,2026-02-12 09:31:12.751428535-05:00,5425,2026-02-12 09:33:52.101554535-05:00,12120,2026-02-12 09:34:29.664628335-05:00,13330,2026-02-12 09:34:29.664628335-05:00,13330,6983.0,6986.5,6981.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
176,yush_range_exact_databento,2026-02-13,ESH6,long,2026-02-13 09:34:27.670730441-05:00,2026-02-13 09:34:38.545844521-05:00,6851.25,6851.25,6848.75,6848.75,6848.75,,initial_stop,2.5,-125.0,-125.0,-130.0,-1.0,5.0,0.0,5.0,0.0,48332.5,1,21136,21757,0.0,2.5,fixed_contracts,VAL,6,6849.25,6850.75,1.5,1,market,PDC,delta_4tick_3m,-304,2026-02-13 09:33:09.347544423-05:00,15858,2026-02-13 09:34:15.314209295-05:00,20278,2026-02-13 09:34:22.177914431-05:00,20759,2026-02-13 09:34:22.177914431-05:00,20759,6854.0,6856.75,6849.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
177,yush_range_exact_databento,2026-02-17,ESH6,short,2026-02-17 09:30:13.348648429-05:00,2026-02-17 09:30:14.011922615-05:00,6836.25,6836.25,6835.0,6838.5,6835.0,6835.25,managed_stop,2.25,62.5,62.5,57.5,0.5555555555555556,5.0,0.0,5.0,0.0,48390.0,1,2184,2284,1.25,0.25,fixed_contracts,VAH,2,6836.75,6838.0,1.25,1,delta_profile,DELTA_4T,delta_4tick_3m,-305,2026-02-17 09:30:09.330221511-05:00,1821,2026-02-17 09:30:12.736464469-05:00,2134,2026-02-17 09:30:12.903139129-05:00,2144,2026-02-17 09:30:12.903139129-05:00,2144,6837.0,6838.0,6835.25,True,2026-02-17 09:30:14.011922615-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
178,yush_range_exact_databento,2026-02-18,ESH6,short,2026-02-18 09:47:33.701759807-05:00,2026-02-18 09:47:58.040673251-05:00,6878.5,6878.5,6880.25,6880.25,6880.25,,initial_stop,1.75,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,48297.5,1,47371,47929,1.5,1.75,fixed_contracts,VAH,5,6879.0,6879.75,0.75,1,big_trade,BIG_TRADE,delta_4tick_3m,-463,2026-02-18 09:33:06.860038903-05:00,14306,2026-02-18 09:47:32.733295751-05:00,47347,2026-02-18 09:47:32.907222111-05:00,47348,2026-02-18 09:47:32.907222111-05:00,47348,6873.0,6879.75,6865.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
179,yush_range_exact_databento,2026-02-20,ESH6,short,2026-02-20 09:31:09.144827701-05:00,2026-02-20 09:31:10.261471913-05:00,6851.25,6851.25,6850.0,6853.5,6850.0,6848.25,managed_stop,2.25,62.5,62.5,57.5,0.5555555555555556,5.0,0.0,5.0,0.0,48355.0,1,6603,6680,1.25,0.5,fixed_contracts,VAH,6,6851.75,6853.0,1.25,1,delta_profile,DELTA_4T,delta_4tick_3m,490,2026-02-20 09:31:04.365973173-05:00,6174,2026-02-20 09:31:09.138254889-05:00,6595,2026-02-20 09:31:09.138837333-05:00,6598,2026-02-20 09:31:09.138837333-05:00,6598,6850.75,6853.0,6848.25,True,2026-02-20 09:31:10.261471913-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
180,yush_range_exact_databento,2026-02-23,ESH6,short,2026-02-23 09:31:47.183560159-05:00,2026-02-23 09:32:01.485760043-05:00,6919.25,6919.25,6920.5,6920.5,6920.5,,initial_stop,1.25,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,48287.5,1,7438,8167,2.25,1.25,fixed_contracts,VAH,3,6919.75,6920.0,0.25,1,market,ORH,delta_4tick_3m,301,2026-02-23 09:30:51.853376679-05:00,4347,2026-02-23 09:31:37.254367107-05:00,7025,2026-02-23 09:31:45.447920703-05:00,7377,2026-02-23 09:31:45.447920703-05:00,7377,6912.0,6920.0,6906.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
181,yush_range_exact_databento,2026-02-24,ESH6,long,2026-02-24 09:30:57.399341261-05:00,2026-02-24 09:31:08.033701381-05:00,6846.5,6846.5,6844.5,6844.5,6844.5,,initial_stop,2.0,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,48182.5,1,4794,5559,0.5,2.0,fixed_contracts,VAL,1,6845.0,6846.0,1.0,1,market,ONL,delta_4tick_3m,301,2026-02-24 09:30:00.000564799-05:00,5,2026-02-24 09:30:56.460082263-05:00,4750,2026-02-24 09:30:57.176704069-05:00,4789,2026-02-24 09:30:57.176704069-05:00,4789,6848.0,6849.0,6846.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
182,yush_range_exact_databento,2026-02-24,ESH6,short,2026-02-24 10:20:55.339358257-05:00,2026-02-24 10:21:24.872286375-05:00,6874.25,6874.25,6878.0,6878.0,6878.0,,initial_stop,3.75,-187.5,-187.5,-192.5,-1.0,5.0,0.0,5.0,0.0,47990.0,1,112127,112997,0.5,3.75,fixed_contracts,VAH,30,6874.75,6877.5,2.75,3,"market,delta_profile,big_trade","ONH,DELTA_4T,BIG_TRADE",delta_4tick_3m,692,2026-02-24 10:15:34.140735643-05:00,103916,2026-02-24 10:20:55.010469487-05:00,112113,2026-02-24 10:20:55.011437393-05:00,112115,2026-02-24 10:20:55.011437393-05:00,112115,6864.25,6877.5,6850.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
183,yush_range_exact_databento,2026-02-25,ESH6,short,2026-02-25 09:32:09.893491907-05:00,2026-02-25 09:32:54.777776715-05:00,6937.25,6937.25,6936.0,6941.0,6936.0,6935.0,managed_stop,3.75,62.5,62.5,57.5,0.3333333333333333,5.0,0.0,5.0,0.0,48047.5,1,8205,10034,1.25,1.0,fixed_contracts,VAH,7,6937.75,6940.5,2.75,1,market,ORH,delta_4tick_3m,-301,2026-02-25 09:31:51.490501473-05:00,7093,2026-02-25 09:32:06.086248117-05:00,7953,2026-02-25 09:32:08.283490959-05:00,8110,2026-02-25 09:32:08.283490959-05:00,8110,6937.25,6940.5,6935.0,True,2026-02-25 09:32:54.777776715-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
184,yush_range_exact_databento,2026-02-25,ESH6,long,2026-02-25 10:08:28.533754107-05:00,2026-02-25 10:08:41.444207413-05:00,6937.0,6937.0,6935.5,6935.5,6935.5,,initial_stop,1.5,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,47967.5,1,56591,56871,0.25,1.5,fixed_contracts,VAL,6,6936.0,6936.5,0.5,1,market,ONH,delta_4tick_3m,-307,2026-02-25 09:31:32.521253035-05:00,6057,2026-02-25 10:06:45.864495387-05:00,54096,2026-02-25 10:08:12.432730609-05:00,56162,2026-02-25 10:08:12.432730609-05:00,56162,6937.5,6943.25,6936.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
185,yush_range_exact_databento,2026-02-26,ESH6,short,2026-02-26 09:32:22.893542095-05:00,2026-02-26 09:32:25.037210869-05:00,6954.75,6954.75,6953.5,6957.0,6953.5,6950.75,managed_stop,2.25,62.5,62.5,57.5,0.5555555555555556,5.0,0.0,5.0,0.0,48025.0,1,9779,9872,1.25,0.25,fixed_contracts,VAH,7,6955.25,6956.5,1.25,2,"market,delta_profile","ORL,DELTA_1T",delta_4tick_3m,301,2026-02-26 09:31:23.412867651-05:00,6593,2026-02-26 09:32:18.442754551-05:00,9560,2026-02-26 09:32:20.658216177-05:00,9664,2026-02-26 09:32:20.658216177-05:00,9664,6955.0,6956.5,6950.75,True,2026-02-26 09:32:25.037210869-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
186,yush_range_exact_databento,2026-02-26,ESH6,long,2026-02-26 09:32:27.664498637-05:00,2026-02-26 09:32:31.712767291-05:00,6953.5,6953.5,6954.75,6950.25,6954.75,6956.5,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,48082.5,1,9996,10161,1.25,0.75,fixed_contracts,VAL,9,6950.75,6953.0,2.25,1,delta_profile,DELTA_4T,delta_4tick_3m,-390,2026-02-26 09:32:26.669772455-05:00,9968,2026-02-26 09:32:27.569368487-05:00,9993,2026-02-26 09:32:27.616195959-05:00,9995,2026-02-26 09:32:27.616195959-05:00,9995,6955.0,6956.5,6950.75,True,2026-02-26 09:32:31.712767291-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
187,yush_range_exact_databento,2026-02-27,ESH6,short,2026-02-27 10:53:05.315131953-05:00,2026-02-27 10:56:16.964674307-05:00,6870.25,6870.25,6873.25,6873.25,6873.25,,initial_stop,3.0,-150.0,-150.0,-155.0,-1.0,5.0,0.0,5.0,0.0,47927.5,1,141048,144259,2.75,3.0,fixed_contracts,VAH,17,6870.75,6872.75,2.0,2,"market,delta_profile","PDL,DELTA_1T",big_trade_100ms,208,2026-02-27 10:08:26.094188895-05:00,87683,2026-02-27 10:34:33.536487915-05:00,122276,2026-02-27 10:43:27.148256803-05:00,131108,2026-02-27 10:47:55.130423105-05:00,135703,6860.0,6871.5,6852.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
188,yush_range_exact_databento,2026-03-02,ESH6,short,2026-03-02 09:31:05.606012057-05:00,2026-03-02 09:31:07.937674401-05:00,6815.5,6815.5,6817.5,6817.5,6817.5,,initial_stop,2.0,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,47822.5,1,7511,7732,0.25,2.0,fixed_contracts,VAH,1,6816.0,6817.0,1.0,2,"market,delta_profile","ORH,DELTA_4T",delta_4tick_3m,305,2026-03-02 09:30:32.010801807-05:00,4680,2026-03-02 09:30:51.727952031-05:00,6091,2026-03-02 09:30:55.494621651-05:00,6423,2026-03-02 09:30:55.494621651-05:00,6423,6812.5,6816.0,6809.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
189,yush_range_exact_databento,2026-03-05,ESH6,short,2026-03-05 09:30:43.066062389-05:00,2026-03-05 09:30:44.611085491-05:00,6844.25,6844.25,6846.5,6846.5,6846.5,,initial_stop,2.25,-112.5,-112.5,-117.5,-1.0,5.0,0.0,5.0,0.0,47705.0,1,4113,4191,0.0,2.25,fixed_contracts,VAH,2,6844.75,6846.0,1.25,1,market,ORH,delta_4tick_3m,306,2026-03-05 09:30:32.085943879-05:00,3567,2026-03-05 09:30:40.835010931-05:00,3984,2026-03-05 09:30:41.682006189-05:00,4024,2026-03-05 09:30:41.682006189-05:00,4024,6842.5,6844.75,6841.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
190,yush_range_exact_databento,2026-03-09,ESH6,long,2026-03-09 09:32:24.250360583-04:00,2026-03-09 09:32:36.358555279-04:00,6688.5,6688.5,6684.5,6684.5,6684.5,,initial_stop,4.0,-200.0,-200.0,-205.0,-1.0,5.0,0.0,5.0,0.0,47500.0,1,10552,11321,0.25,4.0,fixed_contracts,VAL,2,6685.0,6688.0,3.0,1,big_trade,BIG_TRADE,delta_4tick_3m,301,2026-03-09 09:31:29.203915855-04:00,7815,2026-03-09 09:32:23.941942103-04:00,10544,2026-03-09 09:32:24.240008667-04:00,10549,2026-03-09 09:32:24.240008667-04:00,10549,6688.0,6690.25,6685.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
191,yush_range_exact_databento,2026-03-10,ESH6,short,2026-03-10 09:30:24.071164175-04:00,2026-03-10 09:30:28.873153903-04:00,6800.0,6800.0,6802.25,6802.25,6802.25,,initial_stop,2.25,-112.5,-112.5,-117.5,-1.0,5.0,0.0,5.0,0.0,47382.5,1,3952,4241,0.75,2.25,fixed_contracts,VAH,1,6800.5,6801.75,1.25,1,market,PDC,delta_4tick_3m,325,2026-03-10 09:30:01.113655599-04:00,858,2026-03-10 09:30:24.053532227-04:00,3910,2026-03-10 09:30:24.053683901-04:00,3911,2026-03-10 09:30:24.053683901-04:00,3911,6799.0,6800.5,6796.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
192,yush_range_exact_databento,2026-03-10,ESH6,long,2026-03-10 09:31:09.505683879-04:00,2026-03-10 09:31:12.933581527-04:00,6800.5,6800.5,6801.75,6798.0,6801.75,6802.5,managed_stop,2.5,62.5,62.5,57.5,0.5,5.0,0.0,5.0,0.0,47440.0,1,6742,7008,1.25,0.75,fixed_contracts,VAL,14,6798.5,6800.0,1.5,1,delta_profile,DELTA_4T,delta_4tick_3m,308,2026-03-10 09:31:07.295132255-04:00,6590,2026-03-10 09:31:07.360315615-04:00,6597,2026-03-10 09:31:07.360330667-04:00,6598,2026-03-10 09:31:07.360330667-04:00,6598,6800.25,6802.5,6798.5,True,2026-03-10 09:31:12.928830081-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
193,yush_range_exact_databento,2026-03-10,ESH6,short,2026-03-10 09:31:37.406484459-04:00,2026-03-10 09:31:44.474987065-04:00,6800.25,6800.25,6802.75,6802.75,6802.75,,initial_stop,2.5,-125.0,-125.0,-130.0,-1.0,5.0,0.0,5.0,0.0,47310.0,1,8279,8628,0.75,2.5,fixed_contracts,VAH,5,6800.75,6802.25,1.5,2,"market,delta_profile","PDC,DELTA_4T",delta_4tick_3m,506,2026-03-10 09:30:39.380277001-04:00,4928,2026-03-10 09:31:36.969663435-04:00,8259,2026-03-10 09:31:36.969871189-04:00,8260,2026-03-10 09:31:36.969871189-04:00,8260,6800.0,6802.25,6798.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
194,yush_range_exact_databento,2026-03-11,ESH6,short,2026-03-11 09:30:53.328069891-04:00,2026-03-11 09:31:21.558314071-04:00,6796.25,6796.25,6795.0,6799.5,6795.0,6794.25,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,47367.5,1,3792,5082,1.25,2.25,fixed_contracts,VAH,3,6796.75,6799.0,2.25,2,"market,big_trade","ORH,BIG_TRADE",big_trade_100ms,293,2026-03-11 09:30:33.841877527-04:00,2996,2026-03-11 09:30:51.088334167-04:00,3642,2026-03-11 09:30:53.009809577-04:00,3777,2026-03-11 09:30:53.009809577-04:00,3777,6795.25,6796.75,6794.0,True,2026-03-11 09:31:21.558314071-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
195,yush_range_exact_databento,2026-03-12,ESH6,long,2026-03-12 09:33:13.504213721-04:00,2026-03-12 09:33:24.338082843-04:00,6721.25,6721.25,6717.75,6717.75,6717.75,,initial_stop,3.5,-175.0,-175.0,-180.0,-1.0,5.0,0.0,5.0,0.0,47187.5,1,12050,13029,1.0,3.5,fixed_contracts,VAL,2,6718.25,6720.75,2.5,2,"market,big_trade","ORL,BIG_TRADE",delta_4tick_3m,313,2026-03-12 09:30:32.339756303-04:00,3171,2026-03-12 09:33:13.500490255-04:00,12039,2026-03-12 09:33:13.500495995-04:00,12040,2026-03-12 09:33:13.500495995-04:00,12040,6720.75,6725.5,6718.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
196,yush_range_exact_databento,2026-03-12,ESH6,short,2026-03-12 09:33:32.683169791-04:00,2026-03-12 09:33:40.846087067-04:00,6720.25,6720.25,6719.0,6724.0,6719.0,6717.25,managed_stop,3.75,62.5,62.5,57.5,0.3333333333333333,5.0,0.0,5.0,0.0,47245.0,1,13503,13817,1.25,1.0,fixed_contracts,VAH,5,6720.75,6723.5,2.75,1,big_trade,BIG_TRADE,delta_4tick_3m,303,2026-03-12 09:33:18.716547493-04:00,12737,2026-03-12 09:33:32.667290897-04:00,13495,2026-03-12 09:33:32.679468003-04:00,13499,2026-03-12 09:33:32.679468003-04:00,13499,6720.75,6723.5,6717.25,True,2026-03-12 09:33:40.845565157-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
197,yush_range_exact_databento,2026-03-13,ESH6,short,2026-03-13 09:31:04.359520229-04:00,2026-03-13 09:31:08.308456665-04:00,6714.5,6714.5,6713.25,6716.25,6713.25,6711.5,managed_stop,1.75,62.5,62.5,57.5,0.7142857142857143,5.0,0.0,5.0,0.0,47302.5,1,5489,5979,1.5,0.5,fixed_contracts,VAH,1,6715.0,6715.75,0.75,3,"market,delta_profile,big_trade","ORH,DELTA_4T,BIG_TRADE",delta_4tick_3m,433,2026-03-13 09:30:32.084032369-04:00,3462,2026-03-13 09:31:00.205288517-04:00,5052,2026-03-13 09:31:00.581453445-04:00,5083,2026-03-13 09:31:00.581453445-04:00,5083,6712.5,6715.75,6711.25,True,2026-03-13 09:31:08.289842617-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
198,yush_range_exact_databento,2026-03-17,ESM6,short,2026-03-17 09:30:34.337545787-04:00,2026-03-17 09:30:45.042893331-04:00,6787.25,6787.25,6789.75,6789.75,6789.75,,initial_stop,2.5,-125.0,-125.0,-130.0,-1.0,5.0,0.0,5.0,0.0,47172.5,1,3185,3678,0.25,2.5,fixed_contracts,VAH,8,6787.75,6789.25,1.5,1,market,ORH,delta_4tick_3m,-304,2026-03-17 09:30:32.000486025-04:00,3041,2026-03-17 09:30:34.119299747-04:00,3166,2026-03-17 09:30:34.164913007-04:00,3183,2026-03-17 09:30:34.164913007-04:00,3183,6785.75,6787.75,6785.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
199,yush_range_exact_databento,2026-03-17,ESM6,long,2026-03-17 10:02:32.613783875-04:00,2026-03-17 10:02:46.861401021-04:00,6798.5,6798.5,6797.25,6797.25,6797.25,,initial_stop,1.25,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,47105.0,1,45072,45379,0.5,1.25,fixed_contracts,VAL,29,6797.75,6798.0,0.25,1,delta_profile,DELTA_4T,delta_4tick_3m,-677,2026-03-17 10:02:30.928605741-04:00,44999,2026-03-17 10:02:30.928609427-04:00,45000,2026-03-17 10:02:30.928612557-04:00,45001,2026-03-17 10:02:30.928612557-04:00,45001,6799.0,6806.0,6797.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
200,yush_range_exact_databento,2026-03-18,ESM6,short,2026-03-18 09:38:25.777199457-04:00,2026-03-18 09:38:41.139362131-04:00,6752.75,6752.75,6754.25,6754.25,6754.25,,initial_stop,1.5,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,47025.0,1,20569,20953,2.0,1.5,fixed_contracts,VAH,5,6753.25,6753.75,0.5,1,market,ORH,delta_4tick_3m,323,2026-03-18 09:33:11.233124335-04:00,11479,2026-03-18 09:38:15.363408599-04:00,20309,2026-03-18 09:38:17.147617065-04:00,20343,2026-03-18 09:38:17.147617065-04:00,20343,6749.25,6753.25,6746.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
201,yush_range_exact_databento,2026-03-18,ESM6,long,2026-03-18 09:58:12.007209259-04:00,2026-03-18 09:59:16.140418943-04:00,6748.0,6748.0,6755.0,6744.5,6749.25,6755.0,target,3.5,350.0,350.0,345.0,2.0,5.0,0.0,5.0,0.0,47370.0,1,47922,48963,7.0,0.5,fixed_contracts,VAL,14,6745.0,6747.5,2.5,2,"market,delta_profile","ORL,DELTA_1T",delta_4tick_3m,304,2026-03-18 09:57:17.628889865-04:00,46930,2026-03-18 09:57:33.005647763-04:00,47235,2026-03-18 09:57:40.403413965-04:00,47478,2026-03-18 09:57:40.403413965-04:00,47478,6749.25,6755.0,6747.5,True,2026-03-18 09:58:25.461834121-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
202,yush_range_exact_databento,2026-03-19,ESM6,short,2026-03-19 09:32:59.991493217-04:00,2026-03-19 09:33:06.611212019-04:00,6621.25,6621.25,6623.0,6623.0,6623.0,,initial_stop,1.75,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,47277.5,1,15373,15949,2.25,1.75,fixed_contracts,VAH,5,6621.75,6622.5,0.75,1,delta_profile,DELTA_4T,delta_4tick_3m,-886,2026-03-19 09:31:37.501333749-04:00,10714,2026-03-19 09:32:51.824142537-04:00,15120,2026-03-19 09:32:51.855642485-04:00,15121,2026-03-19 09:32:51.855642485-04:00,15121,6621.5,6622.5,6613.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
203,yush_range_exact_databento,2026-03-24,ESM6,long,2026-03-24 09:31:08.730027661-04:00,2026-03-24 09:31:10.406219473-04:00,6588.5,6588.5,6589.75,6585.75,6589.75,6591.0,managed_stop,2.75,62.5,62.5,57.5,0.45454545454545453,5.0,0.0,5.0,0.0,47335.0,1,5144,5244,1.25,0.75,fixed_contracts,VAL,10,6586.25,6588.0,1.75,1,delta_profile,DELTA_4T,delta_4tick_3m,-354,2026-03-24 09:31:07.856775191-04:00,5085,2026-03-24 09:31:08.604517261-04:00,5141,2026-03-24 09:31:08.645848321-04:00,5142,2026-03-24 09:31:08.645848321-04:00,5142,6589.5,6591.0,6586.25,True,2026-03-24 09:31:10.406219473-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
204,yush_range_exact_databento,2026-03-26,ESM6,long,2026-03-26 09:32:32.035636863-04:00,2026-03-26 09:32:32.554208245-04:00,6588.25,6588.25,6585.25,6585.25,6585.25,,initial_stop,3.0,-150.0,-150.0,-155.0,-1.0,5.0,0.0,5.0,0.0,47180.0,1,7916,8026,0.0,3.0,fixed_contracts,VAL,1,6585.75,6587.75,2.0,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,-328,2026-03-26 09:30:32.134058671-04:00,2887,2026-03-26 09:32:31.588558691-04:00,7854,2026-03-26 09:32:31.589207259-04:00,7857,2026-03-26 09:32:31.589207259-04:00,7857,6589.5,6591.5,6587.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
205,yush_range_exact_databento,2026-03-27,ESM6,short,2026-03-27 09:41:19.581747499-04:00,2026-03-27 09:41:51.962988301-04:00,6479.0,6479.0,6477.75,6482.5,6477.75,6468.75,managed_stop,3.5,62.5,62.5,57.5,0.35714285714285715,5.0,0.0,5.0,0.0,47237.5,1,29239,30133,4.25,0.25,fixed_contracts,VAH,13,6479.5,6482.0,2.5,3,"market,delta_profile,big_trade","ONL,DELTA_4T,BIG_TRADE",big_trade_100ms,220,2026-03-27 09:36:44.716134189-04:00,19977,2026-03-27 09:40:58.342172551-04:00,28366,2026-03-27 09:41:15.029298425-04:00,29055,2026-03-27 09:41:15.029298425-04:00,29055,6481.0,6482.0,6468.5,True,2026-03-27 09:41:34.172570509-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
206,yush_range_exact_databento,2026-03-31,ESM6,short,2026-03-31 09:31:39.227699851-04:00,2026-03-31 09:31:44.885279639-04:00,6463.0,6463.0,6461.75,6465.0,6461.75,6459.0,managed_stop,2.0,62.5,62.5,57.5,0.625,5.0,0.0,5.0,0.0,47295.0,1,7489,7760,1.75,0.25,fixed_contracts,VAH,2,6463.5,6464.5,1.0,1,market,ORH,delta_4tick_3m,329,2026-03-31 09:30:32.133666919-04:00,4065,2026-03-31 09:31:23.241670021-04:00,6671,2026-03-31 09:31:35.034871193-04:00,7189,2026-03-31 09:31:35.034871193-04:00,7189,6460.5,6463.5,6458.75,True,2026-03-31 09:31:44.844588389-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
207,yush_range_exact_databento,2026-04-01,ESM6,long,2026-04-01 09:30:31.300554091-04:00,2026-04-01 09:30:36.610677641-04:00,6609.5,6609.5,6610.25,6607.0,6610.75,6610.25,target,2.5,37.5,37.5,32.5,0.3,5.0,0.0,5.0,0.0,47327.5,1,3481,3809,1.5,1.0,fixed_contracts,VAL,7,6607.5,6609.0,1.5,1,delta_profile,DELTA_4T,delta_4tick_3m,404,2026-04-01 09:30:24.652026407-04:00,3109,2026-04-01 09:30:31.228575453-04:00,3476,2026-04-01 09:30:31.229134457-04:00,3477,2026-04-01 09:30:31.229134457-04:00,3477,6608.0,6610.25,6607.5,True,2026-04-01 09:30:36.610677641-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
